XData,YData,OriginIntersection,DestinationIntersection,ID,MaxSpeed,Lanes,Length
0.107279094501244,0.874607242597574,68100,67290,8037,16.9372386932373,1,38.12
0.407955365357129,0.725761275233019,68128,68076,2410,20.7,1,43.33
0.464901469040743,0.432048183596958,68129,67476,1481,19.1663188934326,1,24.69
0.481889922280272,0.455149021142485,68129,69124,6847,21.884937286377,1,43.65
0.536366230337552,0.788681348045984,68130,67176,3047,20.1,1,37.04
0.295574878106906,0.288968622335458,68140,67021,2025,20.1,1,62.23
0.309061353667236,0.314853025861432,68140,67688,2208,22,1,23.57
0.663030257988891,0.272420847734811,68141,67180,1498,17.8329849243164,1,58.69
0.656733995533643,0.296082905332618,68141,67697,8952,20.1,1,7.16
0.635178211429302,0.291003576204719,68141,68908,2508,20.1,1,47.14
0.644643797351426,0.315681707196959,68141,69150,2923,21.9790802001953,1,45.95
0.745712208650903,0.921814204046961,68142,67261,4391,13,1,48.17
0.740800859283733,0.888955798020912,68142,67465,6134,12,1,43.96
0.80368456418559,0.296236383604567,68143,68144,1500,20.1,1,4.55
0.795740063111255,0.289393958424924,68144,67714,7038,22.5627613067627,2,13.24
0.186893250094569,0.775410425668524,68167,67046,5699,20.1,1,50.74
0.196949904302869,0.749619853010026,68167,68168,1534,20.1,1,60.69
0.183501989655743,0.723228099234657,68168,70875,6149,20.1,1,10.07
0.270909180302337,0.960723479298166,68184,197832,7006,26,1,19.72
0.861041620079662,0.214449797474787,68190,67240,6138,23,1,10.3
0.864538263698907,0.233897568580401,68190,68191,1568,21.8242683410645,1,33
0.8682264199078,0.257069653680096,68191,67761,1874,21.8242683410645,1,20.78
0.864538263698907,0.233897568580401,68191,68190,1569,23,1,33
0.185189219511159,0.625930715866588,68201,69703,3811,20.1,1,33.67
0.43242979930014,0.235278100774265,68202,68031,2012,20.7,1,92.75
0.41737287626405,0.192144965535831,68202,68203,1583,22.5627613067627,2,55.4
0.390594301966476,0.187174066547551,68203,69859,5226,22.5627613067627,2,19.68
0.497810473290563,0.520122994599149,68220,70334,4890,20.1,1,27.55
0.192860019634904,0.220126082797005,68221,67742,6314,21,1,24.76
0.245852993796833,0.303440190826441,68223,67407,3055,19.7928867340088,1,69.61
0.220172960600983,0.273979415050775,68223,68309,2117,23.9979114532471,1,15.13
0.253190445552098,0.669779395230702,68254,67648,1639,26,1,40.28
0.2234404195595,0.667812432374632,68254,69067,2784,27,1,33.92
0.234887335013772,0.652015668366038,68254,71522,8527,20.1,1,38.06
0.330237004685966,0.639641152747471,68255,70615,5488,20.8284511566162,1,9.89
0.308229596122118,0.643391506809571,68255,197807,4822,20.1,1,43.96
0.101646647430567,0.814638024711351,68262,67622,1647,20.1,1,37.38
0.0496068715587144,0.794956101381644,68262,197702,3613,20.1,1,112.01
0.250391643725849,0.890558694333339,68297,70298,5704,25.5690383911133,1,52.79
0.199452233968929,0.248194624080087,68309,67742,1700,23.9979114532471,1,50.59
0.220172960600983,0.273979415050775,68309,68223,2116,19.7928867340088,1,15.33
0.176148803246036,0.272646104740959,68309,68608,3407,20.1,1,107.33
0.217813084002559,0.255755649712272,68309,197792,1694,20.1,1,15.34
0.365153925186876,0.827354146139997,68315,67591,4122,20.9895401000977,1,36.43
0.376682001865794,0.499450833643075,68316,68317,1705,15.4414224624634,1,5.77
0.374296308229303,0.488435280233154,68317,69503,4419,15.4414224624634,1,11.55
0.37841955603072,0.333857347646692,68342,67056,5455,20.1,1,34.01
0.388870592323735,0.366135754371521,68342,67327,2122,20.1,1,67.64
0.393826451938861,0.30376224513504,68342,68032,1731,20.1,1,69.16
0.261376655637053,0.860395792850171,68387,68625,2103,18,1,38.32
0.787878360637716,0.290208118122297,68406,67714,1814,20.1,1,7.65
0.784473727286684,0.301229224404277,68406,70981,6427,20.1,1,18.01
0.213947335586666,0.799323796683856,68417,69801,5426,20.1,1,21.5
0.496323853901573,0.27537526973849,68476,67224,1892,20.1,1,78.54
0.468699079380853,0.279550085486209,68476,67478,4035,18.7489547729492,1,9.92
0.492256037559758,0.326751592127865,68476,67669,3242,20.1,1,110.03
0.46124047421015,0.715845590872249,68494,68495,1914,20.1,1,36.22
0.48942782371823,0.687392945309767,68495,68954,3251,20.1,1,70.3
0.518154160665612,0.204075717211484,68496,198517,1915,22.5627613067627,2,67.68
0.58663340521304,0.300570733073929,68498,67672,5602,20,1,7.03
0.574418323700762,0.310971212972803,68498,68499,1916,20.1,1,31.52
0.557918694039129,0.327080433279161,68499,68043,3625,20.1,1,26.8
0.574418323700762,0.310971212972803,68499,68498,1917,20,1,31.42
0.608718139352184,0.32528319871055,68500,67672,5495,20.1,1,78.81
0.615796126736324,0.378912258684245,68500,68042,1918,21.9790802001953,1,64.61
0.632014384148746,0.344616950030791,68500,69150,3052,17.8329849243164,1,16.7
0.179520262443268,0.495942799716608,68506,68692,2949,20.1,1,73.29
0.264919022934896,0.470137987353519,68506,197735,1930,20.1,1,169.52
0.350420302037839,0.518042081419637,68525,68526,1953,8,1,38.71
0.329426861982977,0.48413174736359,68525,197735,6106,17,1,70.89
0.350420302037839,0.518042081419637,68526,68525,1954,17,1,38.57
0.368795776008902,0.512322958490502,68526,69708,3823,20.8284511566162,1,15.35
0.40641122969039,0.950392686101982,68527,197780,1957,20.9895401000977,1,42.81
0.249633207938407,0.615800042613636,68528,67131,1958,20.1,1,52.43
0.270740262697941,0.594170940832069,68528,67821,2577,20.1,1,52.34
0.270280865233264,0.629956752240146,68528,69183,5937,20.1,1,25.84
0.412695310174472,0.687323744840974,68557,68558,2002,20.3598327636719,1,23.65
0.41657235272637,0.708225081275248,68557,69563,3594,19.5167369842529,1,12.67
0.415714692212837,0.673635192567108,68558,67896,7176,20.6527194976807,1,9.23
0.412695310174472,0.687323744840974,68558,68557,2003,19.5167369842529,1,23.34
0.40462109252302,0.674113045994154,68558,68586,8526,22.6464443206787,1,12.28
0.406343272202557,0.655525679915948,68558,198276,8603,17.9006271362305,1,37.33
0.209252803957345,0.895462828107769,68572,67744,5013,20.1,1,19.52
0.218107013496893,0.884929708528779,68572,68573,2024,22.6993732452393,2,39.79
0.2369841183617,0.881187183239483,68573,67018,8232,18,1,5.41
0.251869227000432,0.883253370480888,68573,69465,7610,22.6993732452393,1,49.54
0.663062446964546,0.236613556233023,68574,198002,2026,22.5627613067627,2,10.46
0.332818661500505,0.696485864860461,68585,67166,5136,17.9832630157471,1,47.67
0.329472124792896,0.674912818891016,68585,67649,7498,27,1,19.64
0.368876145398699,0.674443072084877,68585,68586,2043,26,1,84.31
0.40462109252302,0.674113045994154,68586,68558,8525,20.6527194976807,1,11.59
0.368876145398699,0.674443072084877,68586,68585,2044,27,1,83.31
0.516762998157875,0.498621469945756,68587,67027,2048,21.884937286377,1,39.98
0.499482650228094,0.477683298235685,68587,69124,2888,19.5836811065674,1,26.09
0.522396434099006,0.439579254775294,68588,67069,4925,19,1,168.83
0.46192012662709,0.419981123014465,68588,67476,2177,25,1,8.24
0.488477940124598,0.39290391031945,68588,67669,2049,18.7489547729492,1,80.63
0.0828497800390012,0.280329546885428,68608,197790,2076,20.1,1,123.04
0.600884260189207,0.24631102376303,68612,67223,2083,20.1,1,51.41
0.600942166174639,0.221212668265621,68612,70294,7781,22.5627613067627,2,6.97
0.660428649890324,0.216108929383492,68613,69324,4493,21.2154808044434,2,11.72
0.659277433813821,0.184009885729891,68613,197816,7599,20.1,1,42.76
0.277833672567645,0.81145599216717,68625,69433,4282,20.8284511566162,1,83.78
0.262653687857982,0.864002348370605,68625,71577,8763,27.0627613067627,1,46.81
0.71852556718753,0.865442119369036,68636,68637,2123,19,1,30.65
0.698144536022228,0.855542779001883,68637,69088,2819,20.7,1,29.79
0.704089554104644,0.867003555055648,68637,70059,6536,21.4330539703369,1,6.35
0.133949121300094,0.230951408465609,68664,67282,5012,21,1,99.1
0.17720025820305,0.231017642499808,68664,67742,2163,19.7928867340088,1,12.15
0.153896827480158,0.255469123160681,68664,68608,7841,20.1,1,64.39
0.340279400496574,0.839058709202383,68665,68315,2164,20.1,1,111.64
0.141990738450021,0.505193859663346,68692,67818,8000,20.1,1,27.74
0.179520262443268,0.495942799716608,68692,68506,2950,20.1,1,73.14
0.154643988264555,0.525225908109786,68692,68693,2205,20.1,1,44.53
0.154643988264555,0.525225908109786,68693,68692,2206,20.1,1,44.27
0.156836014674769,0.561463357178953,68693,69440,7203,20.1,1,28.45
0.16945581576113,0.546632012442591,68693,69861,4069,20.1,1,35.28
0.636676525067454,0.792574732481909,68698,69078,2802,20.1,1,27.51
0.475913688316415,0.622487538992078,68710,67692,4316,20.1,1,39.67
0.436461507436395,0.631222741641046,68710,198284,2229,20.1,1,66.2
0.351601351389748,0.361693783790295,68729,68730,2256,20.7,1,4.31
0.352181193680058,0.348826913536865,68729,71074,6677,15.4414224624634,1,31.85
0.346803687888322,0.349594909624414,68730,68876,2459,20.7,1,24.19
0.302885260456206,0.620191346814761,68737,68528,2263,20.1,1,89.61
0.340026021068987,0.607665444956134,68737,70876,6152,20.8284511566162,1,35.29
0.578436367902784,0.578180962217227,68767,67226,2300,21.884937286377,1,41.03
0.562332222315545,0.554198035251008,68767,67785,4321,19.5836811065674,1,21.22
0.554953109105149,0.57553239353823,68767,68774,2311,17.8329849243164,1,42.28
0.536126013359963,0.617578077075881,68774,197865,3370,20.1,1,58.2
0.538517935604851,0.581939713006236,68774,198289,2962,17.8329849243164,1,8.86
0.620692564165124,0.560916454465254,68785,67861,2330,17.824634552002,1,36.65
0.651638996204731,0.534132726777387,68785,68972,2627,20.1,1,77.96
0.614667631519644,0.537399584648873,68785,70124,4523,20.1,1,24.68
0.406097380800256,0.590380053666194,68787,198284,2334,20.7,1,106.52
0.341774610236197,0.323318458637791,68876,67689,7051,20.7,1,35.96
0.546116083287918,0.669895793066986,68896,67670,2489,20.1,1,88.67
0.513814132385185,0.679791337541452,68896,68954,2589,18.7489547729492,1,22.48
0.606793738011981,0.282962241460586,68908,67673,3314,20.1,1,30.93
0.635178211429302,0.291003576204719,68908,68141,2509,20.1,1,47.16
0.52177838468693,0.699275130808888,68924,68896,2531,18.7489547729492,1,16.25
0.506637646319378,0.66306810199751,68954,67895,6306,18.7489547729492,1,5.2
0.654704959882635,0.510735891335778,68972,67070,5312,25,1,77.39
0.690575776186538,0.533310967122961,68972,67553,4651,19,1,26.01
0.183966111611895,0.575426570265271,68973,68974,2628,20.1,1,8.65
0.190088894769092,0.576106455883282,68973,69456,3445,20.1,1,5.87
0.183966111611895,0.575426570265271,68974,68973,2629,20.1,1,8.65
0.176833621554541,0.575589045905712,68974,70580,5772,20.1,1,12.63
0.580785127596629,0.513354685344702,68975,67786,2631,20.1,1,36.55
0.599249006788769,0.527466751352951,68975,70124,4522,20.1,1,24.49
0.525506972472658,0.71166561859486,68977,68924,4905,18.7489547729492,1,10.75
0.509013978581609,0.434580542395886,69008,68588,2690,25,1,133
0.590162988355895,0.438399528973053,69011,67069,2694,21.9790802001953,1,62.19
0.602675022701376,0.409630038750216,69011,68042,8397,17.8329849243164,1,8.29
0.44385365017319,0.180268810970227,69040,69041,2742,21.2154808044434,2,18.9
0.465428649782878,0.18297123719459,69041,69768,3913,21.2154808044434,2,45.72
0.824608142522422,0.208449557855658,69050,67240,2751,20.1,1,100.27
0.785372264133782,0.208736603329382,69050,67634,6059,20.1,1,7.21
0.193436022583595,0.66664464585968,69067,68087,7101,27,1,43.91
0.2234404195595,0.667812432374632,69067,68254,2783,26,1,33.42
0.653277352161144,0.774142626170821,69078,67072,5621,20.1,1,20.79
0.63277885855793,0.764888268823191,69078,68075,3383,20.1,1,47.31
0.694406828205752,0.830898696634622,69088,67264,3580,23.2133884429932,1,31.65
0.685184763887738,0.853600569124239,69088,67431,5195,20.8493728637695,1,12.48
0.208081617463854,0.49746250101552,69093,68506,2827,20.1,1,19.15
0.28894301631053,0.838153493030835,69111,69145,2917,17.9832630157471,1,25.98
0.287800265381425,0.831744674001604,69111,71393,7937,26,1,12.96
0.481889922280272,0.455149021142485,69124,68129,6846,19.1663188934326,1,43.74
0.499482650228094,0.477683298235685,69124,68587,2887,21.884937286377,1,26.08
0.288687468148415,0.868332031629652,69145,197835,5589,17.9832630157471,1,36.47
0.641733095399717,0.340348618037396,69150,67234,3892,14,1,13.6
0.644643797351426,0.315681707196959,69150,68141,2922,17.8329849243164,1,46.62
0.632014384148746,0.344616950030791,69150,68500,3051,21.9790802001953,1,16.62
0.269733916144767,0.656196935905079,69183,67648,2977,20.1,1,31.06
0.270280865233264,0.629956752240146,69183,68528,5938,20.1,1,25.59
0.211309712933058,0.935090381018038,69189,67745,2984,27.0627613067627,1,55.41
0.463130365112391,0.199236440490152,69199,69770,3914,22.5627613067627,2,37.1
0.382927470079894,0.533362054360866,69203,70720,8766,15.4414224624634,1,10.28
0.925397613469033,0.292852065537114,69226,198296,3040,27.8891220092773,2,64.54
0.880576685651968,0.391782520316293,69238,67378,3060,20.8493728637695,1,4.66
0.893875031123606,0.364123669834969,69238,197762,5043,23.2133884429932,2,32.99
0.197871328835548,0.886210861069329,69313,68572,3179,22.6993732452393,1,8.65
0.365207857900164,0.38355999605925,69315,197749,3185,20.4665279388428,1,22.05
0.671666250401231,0.220905634088113,69324,69325,3200,21.2154808044434,2,18.29
0.67912772349764,0.22826166109474,69325,198500,4494,21.2154808044434,2,4.77
0.395129564695262,0.751433684904182,69416,68128,3369,20.1,1,46.4
0.168527911206619,0.703117693596352,69418,69419,3375,20.1,1,47.37
0.17201062772997,0.680215750195097,69418,69842,7477,20.1,1,8.6
0.168545004970531,0.751235326025401,69419,67046,3776,20.1,1,54.33
0.336668260043815,0.434426373590086,69431,197735,3401,21,1,49
0.303805675307169,0.726490916053588,69433,67649,3403,20.8284511566162,1,128.75
0.277833672567645,0.81145599216717,69433,68625,4283,27.0627613067627,1,83.9
0.238263120938919,0.57223206725377,69435,67052,4164,20.1,1,41.45
0.207475273377946,0.575053440977426,69435,69456,6242,22,1,35.41
0.21867564556754,0.558747087592388,69435,69779,3920,20.1,1,27.93
0.161438109740692,0.576219523631199,69439,69440,3420,20.1,1,9.03
0.169161190432298,0.57618386512315,69439,70580,5413,20.1,1,10.28
0.156836014674769,0.561463357178953,69440,68693,7202,20.1,1,28.56
0.161438109740692,0.576219523631199,69440,69439,3421,20.1,1,9.19
0.145826941591524,0.577401656086367,69440,71375,7865,20.1,1,29.99
0.781582887331972,0.264832552149046,69450,67237,3436,21.2154808044434,2,27.03
0.773131430702526,0.256014293410804,69450,70920,6271,20.1,1,4.72
0.190088894769092,0.576106455883282,69456,68973,3444,20.1,1,6.03
0.207475273377946,0.575053440977426,69456,69435,6241,20.1,1,35.19
0.193273927044168,0.586857244769266,69456,69607,7190,22,1,17.95
0.280563678078079,0.885267538876508,69465,197835,3457,22.6993732452393,1,20.45
0.726464460634582,0.24224025796478,69488,70108,4495,21.2154808044434,2,94.94
0.37012872707565,0.478473996130446,69503,67218,7570,20.7,1,7.32
0.370543655914933,0.46208175914502,69503,69504,3506,15.4414224624634,1,43.9
0.366247736762183,0.435535558716128,69504,69507,3508,15.4414224624634,1,16.05
0.376474529390218,0.445945150391179,69505,69506,3507,20.4665279388428,1,46.99
0.380624685813789,0.471238048444725,69506,70056,4420,20.4665279388428,1,10.28
0.364648136740611,0.413957045680672,69507,197749,7845,15.4414224624634,2,14.86
0.423247021604087,0.714973998381654,69563,67936,7545,20.7,1,8.94
0.41657235272637,0.708225081275248,69563,68557,3595,20.3598327636719,1,12.47
0.427085651271245,0.772493750118183,69563,70021,6340,19.5167369842529,1,133.67
0.885183230299327,0.428950171437786,69574,67378,3614,20.1,1,72.17
0.909811474886727,0.457693601162646,69574,70666,5640,20.1,1,49.19
0.894357182343299,0.487718007730119,69574,197829,4426,20.1,1,44.6
0.193273927044168,0.586857244769266,69607,69456,7191,20.1,1,17.98
0.194953086494732,0.608776264481424,69607,69703,5969,22,1,22.06
0.17547484942171,0.598726432707254,69607,197880,3671,6.7,1,29.44
0.102632447900509,0.136302618292333,69639,69640,3731,25.7112979888916,2,19.68
0.113420074754704,0.137652738400087,69640,70845,6779,25.7112979888916,2,12.63
0.418084176563935,0.17648578526501,69662,69040,4487,21.2154808044434,2,58.44
0.605740808140889,0.826748883110656,69663,69664,3771,20.1,1,27.26
0.620517143713627,0.811280535309715,69664,68698,4070,20.1,1,26.74
0.201347788890212,0.633936849734552,69703,67132,6944,22,1,30.44
0.194953086494732,0.608776264481424,69703,69607,5968,20.1,1,22.22
0.373730648476337,0.500298363689475,69708,68317,3824,20.8284511566162,1,7.3
0.247466106367454,0.148400989880579,69715,67313,9096,25.7112979888916,2,54.95
0.209827054060945,0.0732676063443945,69715,197810,3837,20.1,1,159.12
0.39399926426967,0.584564705474554,69739,197848,4607,17.9006271362305,1,45.02
0.405400364408677,0.620223895878135,69739,198284,3876,20.4665279388428,1,33.43
0.391664321237797,0.624328064713648,69740,67364,7745,20.7,1,17.51
0.486752090614504,0.190355674148088,69768,198517,3911,21.2154808044434,2,14.68
0.444172043302438,0.196879068658901,69770,68202,3912,22.5627613067627,2,16.61
0.721138275743098,0.258166437800748,69777,69778,3919,22.5627613067627,2,97.49
0.684409137329068,0.240531166553943,69778,198500,7655,22.5627613067627,2,7.25
0.199053497296087,0.545166891910371,69779,69861,6796,20.1,1,47.43
0.214128602994872,0.530286968738817,69779,70478,7957,20.1,1,25.81
0.208833316781048,0.782586370467677,69801,68167,3958,20.1,1,17.39
0.406795598202839,0.874547877126663,69802,67168,3961,25.5690383911133,1,74.48
0.438296390824505,0.87226073952187,69802,70617,6781,18.7029285430908,1,8.76
0.109874771391054,0.153462238465827,69812,67042,3982,25.8514652252197,2,12.37
0.176680093204849,0.673372389322116,69842,68087,4023,20.1,1,11.43
0.328989475445608,0.158348173202939,69858,197710,5275,24.5782890319824,2,11.48
0.355782820030779,0.178131339401339,69859,197710,4063,22.5627613067627,2,62.82
0.16945581576113,0.546632012442591,69861,68693,4068,20.1,1,35.66
0.199053497296087,0.545166891910371,69861,69779,6797,20.1,1,47.62
0.32091634098662,0.879420528283241,69912,67169,4166,22.6993732452393,1,9.11
0.312515590654003,0.882799416058378,69912,68078,4705,25.5690383911133,1,5.53
0.351381514340969,0.415128244003819,69945,69431,4216,21,1,6.26
0.944549329609232,0.396968988408379,69974,67088,6035,20.1,1,6.36
0.92535895588418,0.367801726241498,69974,197762,4259,18.6715488433838,2,68.52
0.438254974740823,0.836627956925921,70021,67301,6771,19.5167369842529,1,11.97
0.430498737350076,0.828304312379928,70021,68008,4355,20.7,1,9.79
0.427085651271245,0.772493750118183,70021,69563,6339,20.3598327636719,1,134.6
0.384706554119064,0.492316582371708,70056,70231,7652,20.4665279388428,1,37.58
0.691129781970154,0.865061345178003,70059,67431,8312,19,1,22.16
0.716147138358731,0.887864133656235,70059,68142,4425,13,1,57.46
0.562842961491774,0.195482323223602,70105,67755,4489,21.2154808044434,2,47.23
0.605062912932685,0.203241895690024,70106,70107,4491,21.2154808044434,2,11.84
0.619832994050783,0.205229791116036,70107,67756,4492,21.2154808044434,2,26.99
0.765412349800681,0.256827496984502,70108,69450,4496,21.2154808044434,2,13.96
0.614667631519644,0.537399584648873,70124,68785,4524,20.1,1,24.31
0.599249006788769,0.527466751352951,70124,68975,4521,20.1,1,24.49
0.375275781069563,0.760035876046822,70167,69416,5817,20.1,1,13.03
0.482329121746801,0.477434097279247,70214,69124,4674,18.7489547729492,1,31.54
0.312664261588739,0.879476351193392,70225,69912,4704,22.6993732452393,1,5.87
0.389202164350557,0.520675478786924,70231,70232,4721,20.4665279388428,2,23.18
0.389410705920698,0.548204414949459,70232,197848,6380,20.4665279388428,2,35.24
0.573468179630737,0.21933943004102,70294,70295,4820,20.1,1,61.93
0.587980707656858,0.21822769116613,70294,70718,5780,22.5627613067627,2,20.36
0.547306502405669,0.215465188507428,70295,68496,7945,20.1,1,8.01
0.224308727046013,0.898239002516955,70298,67744,4827,25.5690383911133,1,19.46
0.300050650844894,0.879845406741206,70306,70307,4841,22.6993732452393,1,8.86
0.306423603125127,0.878781743723493,70307,70225,7591,22.6993732452393,1,9.78
0.474456980412893,0.526086562382901,70334,67061,6004,20.1,1,39.55
0.333730125496114,0.243786277179434,70351,67747,4927,15.4414224624634,2,32.75
0.185742946356796,0.143443783073122,70352,69715,4930,25.7112979888916,2,112.91
0.886019825790812,0.384121743204961,70412,69238,5042,20.8493728637695,2,5.04
0.138699985650703,0.140050230649749,70453,70454,5141,25.7112979888916,2,12.58
0.144501913236791,0.140287610812803,70454,70352,8882,25.7112979888916,2,4.72
0.250597448279757,0.51399207657923,70478,67051,5202,20.1,1,108.1
0.211219926448579,0.51151256199758,70478,69093,8444,20.1,1,8.26
0.82645179047158,0.312793184175722,70498,68143,5863,20.1,1,68.11
0.240732971614341,0.906832425107234,70507,69189,5246,27.0627613067627,1,53.1
0.116409891714421,0.15367998540643,70553,69812,5356,25.8514652252197,2,3.93
0.176833621554541,0.575589045905712,70580,68974,5773,20.1,1,12.63
0.169161190432298,0.57618386512315,70580,69439,5414,20.1,1,10.28
0.39392185544929,0.407991729089607,70588,197798,6978,19.5836811065674,2,17.77
0.333910876315218,0.628318593761678,70615,68737,7502,20.8284511566162,1,13.18
0.442151558729217,0.857878225365823,70617,67301,7083,20.3598327636719,1,26.01
0.438296390824505,0.87226073952187,70617,69802,6782,25.5690383911133,1,8.51
0.445856008139884,0.886108151327647,70617,71280,7568,19.5167369842529,1,27.97
0.930321334122649,0.451095751589042,70666,67089,8139,20.1,1,13.22
0.909811474886727,0.457693601162646,70666,69574,5639,20.1,1,49.49
0.561819030431789,0.214353449632538,70718,68496,8177,22.5627613067627,2,50.69
0.379947074914212,0.515684705502546,70720,68316,5790,15.4414224624634,1,30.61
0.839426106319431,0.466871166255728,70728,67377,5808,14,1,13.86
0.779249726012406,0.319914376596465,70791,70792,5935,20.1,1,7.07
0.781297184326908,0.312727616159577,70791,70981,6430,20.1,1,11.55
0.776823719288995,0.329852055886479,70792,67352,6426,20.1,1,13.73
0.779249726012406,0.319914376596465,70792,70791,5936,20.1,1,7.07
0.126053765342413,0.139078429048127,70845,70453,6077,25.7112979888916,2,25.18
0.459623678718036,0.497652900368934,70858,71406,7979,18.7489547729492,1,9.72
0.174334270248185,0.723560527892468,70875,69419,7307,20.1,1,9.46
0.177816986771537,0.700658584491213,70875,69842,6167,20.1,1,43.28
0.348255721314514,0.580034902271895,70876,67822,6650,20.8284511566162,1,29.65
0.777549069538291,0.230803617903361,70920,67634,6274,20.1,1,51.23
0.773131430702526,0.256014293410804,70920,69450,6272,20.1,1,4.72
0.784473727286684,0.301229224404277,70981,68406,6428,20.1,1,18.06
0.781297184326908,0.312727616159577,70981,70791,6429,20.1,1,11.55
0.552241284579069,0.55284355946928,70984,67785,8779,17.8329849243164,1,17.46
0.344369175401955,0.30252236935031,71074,71075,6675,15.4414224624634,1,78.98
0.337403721879698,0.264749925089636,71075,70351,6676,15.4414224624634,1,10.75
0.380304971505245,0.396480311171539,71197,67327,7145,21.884937286377,2,10.4
0.371457671639394,0.402522632488403,71226,197749,7274,19.5836811065674,2,6.11
0.44947556506853,0.905009689823075,71264,71280,7485,20.3598327636719,1,9.03
0.45404284189122,0.928394802535246,71264,197779,8088,19.5167369842529,1,29.75
0.445856008139884,0.886108151327647,71280,70617,7569,20.3598327636719,1,28.46
0.44947556506853,0.905009689823075,71280,71264,7486,19.5167369842529,1,9.03
0.124139549099468,0.579802678638511,71375,67117,7882,20.1,1,30.55
0.145826941591524,0.577401656086367,71375,69440,7866,20.1,1,30.08
0.277088038389772,0.85839595405103,71393,71538,8617,26,1,55.93
0.467221045643182,0.490239183150939,71406,70214,8823,18.7489547729492,1,19.3
0.264637716811817,0.919664082226596,71413,68184,7998,26,1,64.78
0.231640266725364,0.629858091723079,71522,71584,8812,20.1,1,12.29
0.268927060278013,0.88656608142624,71538,71413,8618,26,1,15.56
0.256017872258091,0.887918853346789,71577,70507,8842,27.0627613067627,1,12.65
0.229618352552936,0.619210310856839,71584,67131,8813,20.1,1,9.03
0.334697887639517,0.195898878502428,197710,67138,1431,20.4665279388428,2,43.71
0.303505856562191,0.171753582131774,197710,67662,3217,25.8514652252197,2,46.87
0.321843359048604,0.157197711321458,197710,67664,5804,29.868200302124,2,10.03
0.354401361276028,0.170803857179605,197710,68006,1340,21.2154808044434,2,62.39
0.607316696418213,0.61847474125292,197723,67225,2120,23,1,17.53
0.635376121131406,0.638086941105861,197723,67233,1069,21.884937286377,2,45.62
0.601191902624877,0.63763330539137,197723,67486,796,17.824634552002,1,23.82
0.306109275576026,0.481661083054891,197735,67051,1245,22,1,78.98
0.319018047370765,0.414687789720457,197735,67735,6372,23.9979114532471,1,80.07
0.264919022934896,0.470137987353519,197735,68506,1929,20.1,1,169.71
0.329426861982977,0.48413174736359,197735,68525,6105,8,1,70.48
0.359625696201781,0.381658241651392,197749,68729,3959,15.4414224624634,1,23.4
0.368861885658336,0.412267187064056,197749,69505,8374,20.4665279388428,1,11.4
0.358858473699398,0.406512630356402,197749,69945,4215,21,1,8.8
0.369740477599021,0.397812085146435,197749,71197,8789,21.884937286377,2,3.93
0.920516534413673,0.339769820020099,197762,67832,1149,16.9728031158447,3,27.42
0.884990514349038,0.335581867787386,197762,67842,3964,22.5627613067627,2,45.61
0.921482193277304,0.352533678167945,197762,67946,4497,18.1694564819336,2,44.07
0.906356945535378,0.332831627209832,197762,69226,8268,27.8891220092773,2,8.17
0.896792086551279,0.362255142766436,197762,70412,5176,20.8493728637695,2,28.78
0.382577094073634,0.405722508587808,197798,71226,7491,19.5836811065674,2,9.47
0.280685572978513,0.891454418730821,197835,67363,684,18,1,22.07
0.27996101590666,0.887969425748781,197835,68297,1682,25.5690383911133,1,24.22
0.29422618130871,0.883751572180032,197835,70306,5611,22.6993732452393,1,5.5
0.309891598032393,0.919819440057661,197835,197833,2456,22,1,70.91
0.38085795250224,0.563574216641018,197848,67145,7353,20.7,1,10.55
0.386213198302831,0.551481581794446,197848,69203,6381,17.9006271362305,1,24.64
0.39399926426967,0.584564705474554,197848,69739,4606,20.4665279388428,1,44
0.55178409243654,0.648161566718371,197865,67670,981,21,1,45.71
0.517746669837432,0.652566514067965,197865,67895,3669,17.824634552002,1,20.45
0.536126013359963,0.617578077075881,197865,68774,3371,20.1,1,58.44
0.486195137016779,0.601482226156106,197906,67692,1092,13,1,29.86
0.475529576252343,0.569127529755125,197906,67754,2212,18.7489547729492,1,34.18
0.508765667366974,0.580529970009805,197906,198289,3165,20.1,1,69.82
0.443502362835202,0.903731777479004,197942,71280,8407,20.7,1,9.79
0.612596004620154,0.222535730891808,198000,68612,4947,22.5627613067627,2,9.98
0.638898091381487,0.22894393293534,198002,198000,6883,22.5627613067627,2,55.18
0.400701951479585,0.620923471922248,198276,69739,3875,17.9006271362305,1,33.51
0.397930094863032,0.63557170264045,198276,69740,3877,20.7,1,8.05
0.411041685131649,0.654826103871835,198284,68558,8602,20.4665279388428,1,37.23
0.436461507436395,0.631222741641046,198284,68710,2230,20.1,1,66.12
0.541719245305459,0.568516999874268,198289,70984,6437,17.8329849243164,1,20.66
0.508765667366974,0.580529970009805,198289,197906,1417,20.1,1,69.51
0.677019275103433,0.241689244736595,198500,67180,8282,21.9790802001953,1,6.53
0.683740301060463,0.224048518681678,198500,67759,3812,27.5313816070557,1,7.05
0.673995760016157,0.235876409433889,198500,68574,8176,22.5627613067627,2,8.12
0.687445550361932,0.231851378215599,198500,69488,3483,21.2154808044434,2,10.06
0.47856534245785,0.23520428721259,198517,67478,7289,22.6694564819336,1,84.51
0.484152455221865,0.198428789788134,198517,69199,2995,22.5627613067627,2,15.17
0.518310797613186,0.194831268410267,198517,70105,4488,21.2154808044434,2,66.73
